시도명,시군구명,행정동명,법정동명,행정동코드,법정동코드,연결번호
서울특별시,서초구,방배2동,방배동,1165061000,1165010100,488
서울특별시,중랑구,신내1동,신내동,1126068000,1126010600,151
서울특별시,성북구,성북구,성북구,1129000000,1129000000,154
서울특별시,성북구,성북동,성북동,1129052500,1129010100,155
서울특별시,강동구,둔촌2동,둔촌동,1174070000,1174010600,575
서울특별시,강동구,암사3동,암사동,1174059000,1174010700,564
서울특별시,강동구,암사2동,암사동,1174058000,1174010700,563
서울특별시,강북구,인수동,수유동,1130566000,1130510300,202
서울특별시,강북구,수유3동,수유동,1130563500,1130510300,200
서울특별시,강북구,우이동,수유동,1130564500,1130510300,201
서울특별시,강북구,우이동,우이동,1130564500,1130510400,201
서울특별시,강남구,수서동,수서동,1168075000,1168011500,520
서울특별시,중구,광희동,인현동2가,1114059000,1114013400,31
서울특별시,중구,광희동,예관동,1114059000,1114013500,31
서울특별시,중구,장충동,묵정동,1114058000,1114013600,30
서울특별시,중구,필동,묵정동,1114057000,1114013600,29
서울특별시,중구,필동,필동1가,1114057000,1114013700,29
서울특별시,도봉구,도봉구,도봉구,1132000000,1132000000,205
서울특별시,도봉구,쌍문2동,쌍문동,1132067000,1132010500,207
서울특별시,도봉구,쌍문1동,쌍문동,1132066000,1132010500,206
서울특별시,도봉구,쌍문4동,쌍문동,1132068100,1132010500,209
서울특별시,송파구,거여1동,거여동,1171053100,1171011300,526
서울특별시,송파구,마천1동,마천동,1171054000,1171011400,528
서울특별시,송파구,마천2동,마천동,1171055000,1171011400,529
서울특별시,강동구,강동구,강동구,1174000000,1174000000,554
서울특별시,강동구,명일1동,명일동,1174053000,1174010100,557
서울특별시,강동구,명일2동,명일동,1174054000,1174010100,558
서울특별시,중구,중림동,만리동1가,1114068000,1114017300,35
서울특별시,중구,중림동,만리동2가,1114068000,1114017400,35
서울특별시,용산구,용산구,용산구,1117000000,1117000000,42
서울특별시,용산구,후암동,후암동,1117051000,1117010100,43
서울특별시,용산구,용산2가동,용산동2가,1117052000,1117010200,44
서울특별시,용산구,용산2가동,용산동4가,1117052000,1117010300,44
서울특별시,용산구,남영동,갈월동,1117053000,1117010400,45
서울특별시,용산구,남영동,남영동,1117053000,1117010500,45
서울특별시,용산구,남영동,용산동1가,1117053000,1117010600,45
서울특별시,용산구,남영동,동자동,1117053000,1117010700,45
서울특별시,용산구,청파동,서계동,1117055500,1117010800,46
서울특별시,중구,을지로동,산림동,1114060500,1114015700,32
서울특별시,종로구,종로1·2·3·4가동,와룡동,1111061500,1111013000,14
서울특별시,종로구,종로1·2·3·4가동,권농동,1111061500,1111013100,14
서울특별시,종로구,종로1·2·3·4가동,운니동,1111061500,1111013200,14
서울특별시,종로구,종로1·2·3·4가동,익선동,1111061500,1111013300,14
서울특별시,종로구,종로1·2·3·4가동,경운동,1111061500,1111013400,14
서울특별시,종로구,종로1·2·3·4가동,관철동,1111061500,1111013500,14
서울특별시,종로구,종로1·2·3·4가동,인사동,1111061500,1111013600,14
서울특별시,종로구,종로1·2·3·4가동,낙원동,1111061500,1111013700,14
서울특별시,종로구,종로1·2·3·4가동,종로2가,1111061500,1111013800,14
서울특별시,종로구,삼청동,팔판동,1111054000,1111013900,8
서울특별시,종로구,삼청동,삼청동,1111054000,1111014000,8
서울특별시,구로구,수궁동,온수동,1153079000,1153011000,384
서울특별시,구로구,오류2동,천왕동,1153078000,1153011100,383
서울특별시,구로구,항동,항동,1153080000,1153011200,4315
서울특별시,금천구,금천구,금천구,1154500000,1154500000,386
서울특별시,금천구,가산동,가산동,1154551000,1154510100,387
서울특별시,금천구,독산3동,독산동,1154563000,1154510200,390
서울특별시,금천구,독산2동,독산동,1154562000,1154510200,389
서울특별시,금천구,독산1동,독산동,1154561000,1154510200,388
서울특별시,금천구,독산4동,독산동,1154564000,1154510200,392
서울특별시,금천구,시흥1동,시흥동,1154567000,1154510300,393
서울특별시,용산구,한강로동,용산동5가,1117062500,1117012700,53
서울특별시,용산구,한강로동,한강로3가,1117062500,1117012800,53
서울특별시,용산구,이촌1동,이촌동,1117063000,1117012900,55
서울특별시,송파구,잠실7동,잠실동,1171072000,1171010100,552
서울특별시,송파구,잠실3동,잠실동,1171068000,1171010100,548
서울특별시,송파구,잠실2동,잠실동,1171067000,1171010100,546
서울특별시,동작구,사당3동,사당동,1159064000,1159010700,439
서울특별시,동작구,사당2동,사당동,1159063000,1159010700,436
서울특별시,동작구,사당1동,사당동,1159062000,1159010700,438
서울특별시,동작구,대방동,대방동,1159066000,1159010800,442
서울특별시,강동구,고덕2동,고덕동,1174056000,1174010200,560
서울특별시,강동구,고덕1동,고덕동,1174055000,1174010200,559
서울특별시,강동구,상일1동,상일동,1174052500,1174010300,556
서울특별시,강동구,상일2동,상일동,1174052600,1174010300,4331
서울특별시,강동구,길동,길동,1174068500,1174010500,572
서울특별시,강동구,둔촌1동,둔촌동,1174069000,1174010600,574
서울특별시,동대문구,답십리2동,답십리동,1123061000,1123010500,115
서울특별시,동대문구,장안1동,장안동,1123065000,1123010600,119
서울특별시,동대문구,장안2동,장안동,1123066000,1123010600,120
서울특별시,동대문구,청량리동,청량리동,1123070500,1123010700,123
서울특별시,노원구,중계1동,중계동,1135062100,1135010600,233
서울특별시,노원구,상계1동,상계동,1135063000,1135010500,237
서울특별시,노원구,상계5동,상계동,1135067000,1135010500,241
서울특별시,노원구,상계3·4동,상계동,1135066500,1135010500,239
서울특별시,노원구,상계10동,상계동,1135072000,1135010500,246
서울특별시,종로구,삼청동,안국동,1111054000,1111014100,8
서울특별시,종로구,종로1·2·3·4가동,인의동,1111061500,1111015700,14
서울특별시,종로구,종로1·2·3·4가동,예지동,1111061500,1111015800,14
서울특별시,종로구,종로1·2·3·4가동,원남동,1111061500,1111015900,14
서울특별시,종로구,부암동,홍지동,1111055000,1111018500,9
서울특별시,종로구,부암동,신영동,1111055000,1111018600,9
서울특별시,광진구,구의2동,구의동,1121586000,1121510300,97
서울특별시,광진구,구의3동,구의동,1121587000,1121510300,98
서울특별시,구로구,구로4동,구로동,1153055000,1153010200,371
서울특별시,구로구,구로5동,구로동,1153056000,1153010200,373
서울특별시,구로구,가리봉동,가리봉동,1153059500,1153010300,374
서울특별시,구로구,고척1동,고척동,1153072000,1153010600,376
서울특별시,구로구,고척2동,고척동,1153073000,1153010600,377
서울특별시,성북구,보문동,보문동3가,1129061000,1129013200,165
서울특별시,성북구,정릉3동,정릉동,1129064000,1129013300,168
서울특별시,성북구,정릉1동,정릉동,1129062000,1129013300,166
서울특별시,성북구,정릉2동,정릉동,1129063000,1129013300,167
서울특별시,성북구,정릉4동,정릉동,1129065000,1129013300,169
서울특별시,중구,을지로동,을지로3가,1114060500,1114015500,32
서울특별시,중구,을지로동,입정동,1114060500,1114015600,32
서울특별시,마포구,염리동,염리동,1144061000,1144010900,305
서울특별시,마포구,아현동,염리동,1144055500,1144010900,297
서울특별시,마포구,대흥동,노고산동,1144060000,1144011000,303
서울특별시,마포구,공덕동,도화동,1144056500,1144010400,294
서울특별시,관악구,난향동,신림동,1162071500,1162010200,469
서울특별시,관악구,난곡동,신림동,1162077500,1162010200,463
서울특별시,구로구,개봉3동,개봉동,1153076000,1153010700,381
서울특별시,구로구,개봉1동,개봉동,1153074000,1153010700,378
서울특별시,구로구,개봉2동,개봉동,1153075000,1153010700,380
서울특별시,구로구,오류1동,오류동,1153077000,1153010800,382
서울특별시,구로구,오류2동,오류동,1153078000,1153010800,383
서울특별시,종로구,삼청동,사간동,1111054000,1111014400,8
서울특별시,종로구,삼청동,송현동,1111054000,1111014500,8
서울특별시,중랑구,묵1동,묵동,1126062000,1126010400,146
서울특별시,중랑구,망우본동,망우동,1126065500,1126010500,148
서울특별시,중랑구,망우3동,망우동,1126066000,1126010500,150
서울특별시,중랑구,신내2동,신내동,1126069000,1126010600,152
서울특별시,중구,소공동,남대문로3가,1114052000,1114011600,26
서울특별시,중구,회현동,남대문로4가,1114054000,1114011700,27
서울특별시,강동구,성내2동,성내동,1174065000,1174010800,570
서울특별시,강동구,성내1동,성내동,1174064000,1174010800,569
서울특별시,동작구,신대방1동,신대방동,1159067000,1159010900,443
서울특별시,동작구,신대방2동,신대방동,1159068000,1159010900,444
서울특별시,영등포구,당산2동,당산동6가,1156056000,1156011600,407
서울특별시,영등포구,당산2동,당산동,1156056000,1156011700,407
서울특별시,영등포구,도림동,도림동,1156058500,1156011800,408
서울특별시,영등포구,문래동,문래동1가,1156060500,1156011900,410
서울특별시,영등포구,문래동,문래동2가,1156060500,1156012000,410
서울특별시,영등포구,문래동,문래동3가,1156060500,1156012100,410
서울특별시,송파구,삼전동,삼전동,1171061000,1171010600,537
서울특별시,영등포구,문래동,문래동4가,1156060500,1156012200,410
서울특별시,용산구,청파동,청파동1가,1117055500,1117010900,46
서울특별시,영등포구,문래동,문래동5가,1156060500,1156012300,410
서울특별시,영등포구,문래동,문래동6가,1156060500,1156012400,410
서울특별시,동대문구,회기동,회기동,1123071000,1123010800,125
서울특별시,동대문구,휘경1동,휘경동,1123072000,1123010900,126
서울특별시,서초구,방배3동,방배동,1165062000,1165010100,489
서울특별시,서초구,양재1동,양재동,1165065100,1165010200,491
서울특별시,서초구,양재2동,양재동,1165065200,1165010200,492
서울특별시,서초구,양재1동,우면동,1165065100,1165010300,491
서울특별시,성북구,길음2동,길음동,1129068500,1129013400,172
서울특별시,성북구,종암동,종암동,1129070500,1129013500,173
서울특별시,성북구,월곡2동,하월곡동,1129072500,1129013600,178
서울특별시,성북구,월곡1동,하월곡동,1129071500,1129013600,175
서울특별시,중구,회현동,남창동,1114054000,1114011200,27
서울특별시,중구,소공동,북창동,1114052000,1114011300,26
서울특별시,중구,명동,저동1가,1114055000,1114013100,28
서울특별시,중구,광희동,충무로4가,1114059000,1114013200,31
서울특별시,중구,필동,충무로4가,1114057000,1114013200,29
서울특별시,중구,광희동,충무로5가,1114059000,1114013300,31
서울특별시,동작구,상도3동,상도동,1159055000,1159010200,431
서울특별시,동작구,상도2동,상도동,1159054000,1159010200,430
서울특별시,동작구,상도4동,상도동,1159056000,1159010200,432
서울특별시,동작구,상도1동,상도1동,1159053000,1159010300,428
서울특별시,동작구,노량진1동,본동,1159051000,1159010400,425
서울특별시,동작구,흑석동,흑석동,1159060500,1159010500,433
서울특별시,강남구,역삼1동,역삼동,1168064000,1168010100,509
서울특별시,종로구,종로1·2·3·4가동,돈의동,1111061500,1111015300,14
서울특별시,은평구,신사1동,신사동,1138063100,1138010900,263
서울특별시,은평구,신사2동,신사동,1138063200,1138010900,264
서울특별시,은평구,증산동,증산동,1138064000,1138011000,265
서울특별시,은평구,진관동,진관동,1138069000,1138011400,267
서울특별시,서대문구,서대문구,서대문구,1141000000,1141000000,270
서울특별시,서대문구,충현동,충정로2가,1141056500,1141010100,271
